TDet,label,x_m,z_m,CI95_x_lo,CI95_x_hi,CI95_y_lo,CI95_y_hi,CI95_z_lo,CI95_z_hi,TDOA_12,TDOAi_12,XAmp_12,TDOA_13,TDOAi_13,XAmp_13,TDOA_14,TDOAi_14,XAmp_14,TDOA_23,TDOAi_23,XAmp_23,TDOA_24,TDOAi_24,XAmp_24,TDOA_34,TDOAi_34,XAmp_34
739104.676200729,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.1255,-0.1288375,0.442768912650213,-0.240666666666667,-0.240579166666667,0.704142321941875,-0.418583333333333,-0.420508333333333,0.394993088870702,-0.109833333333333,-0.111491666666667,0.413309270202463,-0.287833333333333,-0.291416666666667,0.262445800041149,-0.1805,-0.181304166666667,0.284714699397537
739104.676207396,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.128083333333333,-0.1287,0.0388068254578449,-0.24075,-0.2405375,0.0554116851937201,-0.41875,-0.4206875,0.0300499933410584,-0.1125,-0.1116625,0.0319137397020576,-0.287916666666667,-0.291741666666667,0.0142544195793501,-0.180583333333333,-0.181520833333333,0.0240829347672645
739104.676213322,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.128083333333333,-0.128529166666667,0.412113699944045,-0.240666666666667,-0.2404875,0.639391910653766,-0.418666666666667,-0.420883333333333,0.340643852730021,-0.112583333333333,-0.111783333333333,0.388129345038312,-0.2905,-0.292225,0.186811019070097,-0.180583333333333,-0.181370833333333,0.266699185562541
739104.67622147,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.125416666666667,-0.128341666666667,0.536375727312028,-0.240583333333333,-0.2404375,0.82200362041255,-0.418666666666667,-0.420666666666667,0.439020762486143,-0.112583333333333,-0.1119,0.515545021967864,-0.2905,-0.292175,0.260260714836634,-0.180666666666667,-0.181491666666667,0.349903552726448
739104.676226655,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.120166666666667,-0.128166666666667,0.489613840064648,-0.240583333333333,-0.240383333333333,0.751076300204109,-0.421333333333333,-0.4208625,0.39735433831047,-0.112583333333333,-0.112029166666667,0.450466739318177,-0.293166666666667,-0.29215,0.239507782402429,-0.180666666666667,-0.181341666666667,0.323719220820769
739104.676233322,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.12525,-0.127958333333333,0.371522474467087,-0.240583333333333,-0.2403125,0.513914602399332,-0.421333333333333,-0.420804166666667,0.25221276192859,-0.112666666666667,-0.112166666666667,0.330316031866315,-0.29325,-0.29215,0.184704033823235,-0.18075,-0.181483333333333,0.254741907019459
739104.676235544,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.13025,-0.127808333333333,0.282199940436604,-0.2405,-0.240258333333333,0.370926796733581,-0.42125,-0.420883333333333,0.157504966866067,-0.112666666666667,-0.112004166666667,0.260270440350868,-0.29325,-0.292133333333333,0.132632405500701,-0.18075,-0.181616666666667,0.215459294205761
739104.676259248,1,-150,20,-300,-150,-100,-100,NaN,NaN,NaN,-0.127654166666667,0.0276271672600042,-0.239416666666667,-0.2401875,0.00285927041525565,NaN,-0.4210875,0.00311886239736765,-0.11075,-0.111854166666667,0.00288904084996822,NaN,-0.292420833333333,0.00221067756911382,NaN,-0.181641666666667,0.00198851743474709
739104.676259988,1,-150,20,-300,-150,-100,-100,NaN,NaN,NaN,-0.12755,0.0350391681468995,-0.239416666666667,-0.240083333333333,0.00794016319585306,-0.421333333333333,-0.421295833333333,0.00571889673962689,-0.11075,-0.111733333333333,0.00618280472421436,-0.292583333333333,-0.2928625,0.00332924202306046,-0.181916666666667,-0.181825,0.0036254610148725
739104.676278507,1,-150,20,-300,-150,-100,-100,NaN,NaN,NaN,-0.12725,0.0303818282606754,-0.23975,-0.239975,0.015319194550936,-0.42225,-0.421341666666667,0.00932115205022002,-0.111083333333333,-0.111891666666667,0.0108881913521624,-0.293583333333333,-0.2932125,0.00603400903877372,-0.182333333333333,-0.181983333333333,0.00910026631673288
